FIPS_Code,Alt FIPS Code,County_State,State,State Abbreviation,County,"County, State Abbreviation",County_Level_Index,Requiring all 4 Subindices,Excluding Collective Efficacy,Family_Unity,Community_Health,Institutional_Health,Collective_Efficacy
47065,47065,"Hamilton County, Tennessee",Tennessee,TN,Hamilton,"Hamilton County, TN",-1.39,-1.39,-0.85,-0.25,-0.83,-0.79,-2.07
47067,47067,"Hancock County, Tennessee",Tennessee,TN,Hancock,"Hancock County, TN",-0.59,-0.59,-0.87,-0.11,-0.21,-1.54,0.11
47069,47069,"Hardeman County, Tennessee",Tennessee,TN,Hardeman,"Hardeman County, TN",-1.83,-1.83,-1.53,-1.69,-0.63,-1.07,-1.68
47071,47071,"Hardin County, Tennessee",Tennessee,TN,Hardin,"Hardin County, TN",-0.89,-0.89,-0.78,-0.10,-0.54,-1.07,-0.87
47073,47073,"Hawkins County, Tennessee",Tennessee,TN,Hawkins,"Hawkins County, TN",-0.60,-0.60,-0.83,0.13,-0.92,-1.01,-0.03
47075,47075,"Haywood County, Tennessee",Tennessee,TN,Haywood,"Haywood County, TN",-2.28,-2.28,-1.25,-1.52,-0.65,-0.64,-3.48
47077,47077,"Henderson County, Tennessee",Tennessee,TN,Henderson,"Henderson County, TN",-1.63,-1.63,-1.40,-1.12,-0.98,-1.00,-1.47
47079,47079,"Henry County, Tennessee",Tennessee,TN,Henry,"Henry County, TN",-0.63,-0.63,-0.69,-0.29,-0.35,-0.88,-0.32
47081,47081,"Hickman County, Tennessee",Tennessee,TN,Hickman,"Hickman County, TN",-0.96,-0.96,-1.14,-0.58,-0.60,-1.31,-0.27
47083,47083,"Houston County, Tennessee",Tennessee,TN,Houston,"Houston County, TN",-0.41,-0.41,-0.49,0.22,-0.39,-0.88,-0.19
47085,47085,"Humphreys County, Tennessee",Tennessee,TN,Humphreys,"Humphreys County, TN",-0.33,-0.33,-0.53,-0.10,-0.21,-0.85,0.15
47087,47087,"Jackson County, Tennessee",Tennessee,TN,Jackson,"Jackson County, TN",-0.67,-0.67,-0.89,-0.53,-0.38,-1.05,0.01
47089,47089,"Jefferson County, Tennessee",Tennessee,TN,Jefferson,"Jefferson County, TN",-0.79,-0.79,-0.98,-0.17,-0.83,-1.14,-0.20
47091,47091,"Johnson County, Tennessee",Tennessee,TN,Johnson,"Johnson County, TN",-1.23,-1.23,-0.95,-0.25,-0.51,-1.30,-1.45
47093,47093,"Knox County, Tennessee",Tennessee,TN,Knox,"Knox County, TN",-0.94,-0.94,-0.67,0.21,-0.97,-0.72,-1.26
47095,47095,"Lake County, Tennessee",Tennessee,TN,Lake,"Lake County, TN",-1.85,-1.85,-2.34,-2.17,-0.85,-2.09,-0.07
47097,47097,"Lauderdale County, Tennessee",Tennessee,TN,Lauderdale,"Lauderdale County, TN",-2.30,-2.30,-1.77,-1.40,-0.86,-1.60,-2.53
47099,47099,"Lawrence County, Tennessee",Tennessee,TN,Lawrence,"Lawrence County, TN",-0.85,-0.85,-0.55,0.36,-0.62,-0.92,-1.28
47101,47101,"Lewis County, Tennessee",Tennessee,TN,Lewis,"Lewis County, TN",-0.66,-0.66,-0.55,-0.07,-0.46,-0.70,-0.70
47103,47103,"Lincoln County, Tennessee",Tennessee,TN,Lincoln,"Lincoln County, TN",-0.88,-0.88,-0.73,-0.34,-0.51,-0.77,-0.89
47105,47105,"Loudon County, Tennessee",Tennessee,TN,Loudon,"Loudon County, TN",-0.32,-0.32,-0.54,-0.10,-0.96,-0.19,0.21
47107,47107,"McMinn County, Tennessee",Tennessee,TN,McMinn,"McMinn County, TN",-0.95,-0.95,-0.71,0.44,-0.74,-1.21,-1.27
47109,47109,"McNairy County, Tennessee",Tennessee,TN,McNairy,"McNairy County, TN",-0.79,-0.79,-0.67,-0.17,-0.37,-0.93,-0.82
47111,47111,"Macon County, Tennessee",Tennessee,TN,Macon,"Macon County, TN",-0.54,-0.54,-0.76,0.82,-1.17,-1.26,-0.10
47113,47113,"Madison County, Tennessee",Tennessee,TN,Madison,"Madison County, TN",-2.42,-2.42,-1.22,-1.08,-0.90,-0.74,-3.99
47115,47115,"Marion County, Tennessee",Tennessee,TN,Marion,"Marion County, TN",-0.89,-0.89,-1.03,-0.13,-0.98,-1.14,-0.36
47117,47117,"Marshall County, Tennessee",Tennessee,TN,Marshall,"Marshall County, TN",-1.23,-1.23,-1.15,-0.84,-0.72,-0.98,-0.95
47119,47119,"Maury County, Tennessee",Tennessee,TN,Maury,"Maury County, TN",-1.11,-1.11,-0.77,-0.38,-0.71,-0.63,-1.43
47121,47121,"Meigs County, Tennessee",Tennessee,TN,Meigs,"Meigs County, TN",-1.06,-1.06,-1.02,-0.15,-0.79,-1.27,-0.85
47123,47123,"Monroe County, Tennessee",Tennessee,TN,Monroe,"Monroe County, TN",-0.68,-0.68,-0.56,0.55,-0.78,-0.98,-0.83
47125,47125,"Montgomery County, Tennessee",Tennessee,TN,Montgomery,"Montgomery County, TN",-1.36,-1.36,-1.13,0.51,-1.31,-1.61,-1.53
47127,47127,"Moore County, Tennessee",Tennessee,TN,Moore,"Moore County, TN",-0.05,-0.05,-0.51,0.21,-0.94,-0.42,0.84
47129,47129,"Morgan County, Tennessee",Tennessee,TN,Morgan,"Morgan County, TN",-0.88,-0.88,-1.21,-0.01,-1.08,-1.51,0.01
47131,47131,"Obion County, Tennessee",Tennessee,TN,Obion,"Obion County, TN",-0.77,-0.77,-0.71,-0.67,-0.18,-0.75,-0.60
47133,47133,"Overton County, Tennessee",Tennessee,TN,Overton,"Overton County, TN",-0.06,-0.06,-0.20,1.39,-0.84,-0.93,0.00
47135,47135,"Perry County, Tennessee",Tennessee,TN,Perry,"Perry County, TN",-0.58,-0.58,-0.72,0.25,-0.53,-1.25,-0.22
47137,47137,"Pickett County, Tennessee",Tennessee,TN,Pickett,"Pickett County, TN",,,,,-0.54,-0.21,0.97
47139,47139,"Polk County, Tennessee",Tennessee,TN,Polk,"Polk County, TN",0.06,0.06,-0.12,1.26,-0.57,-0.90,0.18
47141,47141,"Putnam County, Tennessee",Tennessee,TN,Putnam,"Putnam County, TN",-0.90,-0.90,-0.84,-0.04,-0.70,-1.08,-0.78
47143,47143,"Rhea County, Tennessee",Tennessee,TN,Rhea,"Rhea County, TN",-1.08,-1.08,-1.27,-0.65,-0.83,-1.28,-0.32
47145,47145,"Roane County, Tennessee",Tennessee,TN,Roane,"Roane County, TN",-0.53,-0.53,-0.62,0.32,-0.90,-0.78,-0.26
47147,47147,"Robertson County, Tennessee",Tennessee,TN,Robertson,"Robertson County, TN",-0.79,-0.79,-0.64,0.32,-1.07,-0.65,-0.95
47149,47149,"Rutherford County, Tennessee",Tennessee,TN,Rutherford,"Rutherford County, TN",-1.01,-1.01,-0.91,0.33,-1.33,-0.99,-0.99
47151,47151,"Scott County, Tennessee",Tennessee,TN,Scott,"Scott County, TN",-1.34,-1.34,-1.75,-1.19,-1.26,-1.39,0.02
47153,47153,"Sequatchie County, Tennessee",Tennessee,TN,Sequatchie,"Sequatchie County, TN",,,,,-0.61,-0.98,-0.80
47155,47155,"Sevier County, Tennessee",Tennessee,TN,Sevier,"Sevier County, TN",-1.01,-1.01,-1.21,-0.33,-1.14,-1.17,-0.32
47157,47157,"Shelby County, Tennessee",Tennessee,TN,Shelby,"Shelby County, TN",-2.95,-2.95,-1.22,-1.61,-0.16,-0.95,-5.37
47159,47159,"Smith County, Tennessee",Tennessee,TN,Smith,"Smith County, TN",-0.26,-0.26,-0.39,0.74,-0.81,-0.77,-0.06
47161,47161,"Stewart County, Tennessee",Tennessee,TN,Stewart,"Stewart County, TN",-0.13,-0.13,-0.02,1.27,-0.34,-0.92,-0.55
47163,47163,"Sullivan County, Tennessee",Tennessee,TN,Sullivan,"Sullivan County, TN",-0.90,-0.90,-0.64,0.06,-0.57,-0.89,-1.20
47165,47165,"Sumner County, Tennessee",Tennessee,TN,Sumner,"Sumner County, TN",-0.54,-0.54,-0.73,0.27,-1.26,-0.63,-0.07
47167,47167,"Tipton County, Tennessee",Tennessee,TN,Tipton,"Tipton County, TN",-1.31,-1.31,-0.97,-0.34,-1.11,-0.70,-1.58
47169,47169,"Trousdale County, Tennessee",Tennessee,TN,Trousdale,"Trousdale County, TN",-0.96,-0.96,-0.92,-0.42,-0.73,-0.88,-0.73
47171,47171,"Unicoi County, Tennessee",Tennessee,TN,Unicoi,"Unicoi County, TN",-0.12,-0.12,-0.19,1.07,-0.68,-0.78,-0.13
47173,47173,"Union County, Tennessee",Tennessee,TN,Union,"Union County, TN",-0.95,-0.95,-1.18,0.39,-1.35,-1.56,-0.33
47175,47175,"Van Buren County, Tennessee",Tennessee,TN,Van Buren,"Van Buren County, TN",-0.15,-0.15,-0.34,0.54,-0.72,-0.57,0.16
47177,47177,"Warren County, Tennessee",Tennessee,TN,Warren,"Warren County, TN",-0.95,-0.95,-0.95,-0.32,-0.59,-1.16,-0.66
47179,47179,"Washington County, Tennessee",Tennessee,TN,Washington,"Washington County, TN",-0.62,-0.62,-0.60,0.37,-0.79,-0.88,-0.57
47181,47181,"Wayne County, Tennessee",Tennessee,TN,Wayne,"Wayne County, TN",-0.50,-0.50,-0.71,0.56,-0.58,-1.47,-0.05
47183,47183,"Weakley County, Tennessee",Tennessee,TN,Weakley,"Weakley County, TN",-0.48,-0.48,-0.66,0.12,-0.35,-1.18,-0.04
47185,47185,"White County, Tennessee",Tennessee,TN,White,"White County, TN",-0.36,-0.36,-0.45,0.74,-0.70,-1.00,-0.22
47187,47187,"Williamson County, Tennessee",Tennessee,TN,Williamson,"Williamson County, TN",1.02,1.02,0.94,1.90,-0.45,0.57,0.59
47189,47189,"Wilson County, Tennessee",Tennessee,TN,Wilson,"Wilson County, TN",-0.22,-0.22,-0.21,1.03,-1.14,-0.38,-0.35
48001,48001,"Anderson County, Texas",Texas,TX,Anderson,"Anderson County, TX",-1.14,-1.14,-1.34,-0.35,-0.87,-1.66,-0.38
48003,48003,"Andrews County, Texas",Texas,TX,Andrews,"Andrews County, TX",-0.87,-0.87,-0.42,1.18,-1.07,-0.99,-1.72
48005,48005,"Angelina County, Texas",Texas,TX,Angelina,"Angelina County, TX",-0.90,-0.90,-0.94,-0.44,-0.81,-0.84,-0.51
48007,48007,"Aransas County, Texas",Texas,TX,Aransas,"Aransas County, TX",-0.43,-0.43,-0.46,0.50,-0.92,-0.59,-0.35
48009,48009,"Archer County, Texas",Texas,TX,Archer,"Archer County, TX",0.63,0.63,0.50,1.45,-0.42,0.06,0.47
48011,48011,"Armstrong County, Texas",Texas,TX,Armstrong,"Armstrong County, TX",,,,,0.83,-0.07,0.57
48013,48013,"Atascosa County, Texas",Texas,TX,Atascosa,"Atascosa County, TX",-0.65,-0.65,-1.11,0.42,-1.06,-1.71,0.35
48015,48015,"Austin County, Texas",Texas,TX,Austin,"Austin County, TX",0.14,0.14,0.12,0.74,-0.26,-0.24,0.03
48017,48017,"Bailey County, Texas",Texas,TX,Bailey,"Bailey County, TX",-0.29,-0.29,-0.67,0.50,-0.80,-1.14,0.46
48019,48019,"Bandera County, Texas",Texas,TX,Bandera,"Bandera County, TX",-0.11,-0.11,-0.52,-0.03,-0.19,-0.91,0.71
48021,48021,"Bastrop County, Texas",Texas,TX,Bastrop,"Bastrop County, TX",-0.38,-0.38,-0.39,0.82,-0.82,-0.82,-0.40
48023,48023,"Baylor County, Texas",Texas,TX,Baylor,"Baylor County, TX",0.63,0.63,0.87,1.45,0.45,0.00,-0.28
48025,48025,"Bee County, Texas",Texas,TX,Bee,"Bee County, TX",-1.04,-1.04,-1.56,-0.47,-0.91,-1.97,0.33
48027,48027,"Bell County, Texas",Texas,TX,Bell,"Bell County, TX",-1.19,-1.19,-1.26,0.05,-1.22,-1.54,-0.74
48029,48029,"Bexar County, Texas",Texas,TX,Bexar,"Bexar County, TX",-1.39,-1.39,-1.26,-0.46,-1.34,-0.99,-1.19
48031,48031,"Blanco County, Texas",Texas,TX,Blanco,"Blanco County, TX",0.26,0.26,0.06,0.98,-0.06,-0.76,0.41
48033,48033,"Borden County, Texas",Texas,TX,Borden,"Borden County, TX",,,,,1.58,0.18,-0.10
48035,48035,"Bosque County, Texas",Texas,TX,Bosque,"Bosque County, TX",0.16,0.16,-0.23,-0.08,0.15,-0.60,0.87
48037,48037,"Bowie County, Texas",Texas,TX,Bowie,"Bowie County, TX",-1.27,-1.27,-0.88,-0.65,-0.77,-0.57,-1.59
48039,48039,"Brazoria County, Texas",Texas,TX,Brazoria,"Brazoria County, TX",-0.21,-0.21,-0.53,0.66,-1.20,-0.62,0.36
48041,48041,"Brazos County, Texas",Texas,TX,Brazos,"Brazos County, TX",-0.92,-0.92,-0.97,0.28,-1.18,-1.21,-0.62
48043,48043,"Brewster County, Texas",Texas,TX,Brewster,"Brewster County, TX",0.23,0.23,-0.02,0.46,0.62,-1.07,0.54
48045,48045,"Briscoe County, Texas",Texas,TX,Briscoe,"Briscoe County, TX",1.31,1.31,1.09,1.19,1.79,-0.55,1.16
48047,48047,"Brooks County, Texas",Texas,TX,Brooks,"Brooks County, TX",-1.78,-1.78,-2.22,-3.04,-0.82,-1.10,0.05
48049,48049,"Brown County, Texas",Texas,TX,Brown,"Brown County, TX",-0.13,-0.13,-0.10,0.95,-0.46,-0.69,-0.33
48051,48051,"Burleson County, Texas",Texas,TX,Burleson,"Burleson County, TX",-0.40,-0.40,-0.74,-0.56,-0.09,-0.99,0.47
48053,48053,"Burnet County, Texas",Texas,TX,Burnet,"Burnet County, TX",-0.38,-0.38,-0.59,-0.34,-0.56,-0.43,0.17
48055,48055,"Caldwell County, Texas",Texas,TX,Caldwell,"Caldwell County, TX",-0.98,-0.98,-1.19,-0.43,-0.80,-1.34,-0.25
48057,48057,"Calhoun County, Texas",Texas,TX,Calhoun,"Calhoun County, TX",-1.13,-1.13,-1.01,-0.11,-0.47,-1.58,-1.07
48059,48059,"Callahan County, Texas",Texas,TX,Callahan,"Callahan County, TX",-0.07,-0.07,-0.50,-0.09,-0.50,-0.53,0.79
48061,48061,"Cameron County, Texas",Texas,TX,Cameron,"Cameron County, TX",-1.29,-1.29,-1.71,-0.52,-1.51,-1.68,-0.03
48063,48063,"Camp County, Texas",Texas,TX,Camp,"Camp County, TX",-0.64,-0.64,-0.60,-0.30,-0.54,-0.52,-0.52
48065,48065,"Carson County, Texas",Texas,TX,Carson,"Carson County, TX",-0.07,-0.07,-0.26,-0.61,-0.11,0.07,0.40
48067,48067,"Cass County, Texas",Texas,TX,Cass,"Cass County, TX",-0.75,-0.75,-0.78,-0.64,-0.34,-0.75,-0.41
48069,48069,"Castro County, Texas",Texas,TX,Castro,"Castro County, TX",-0.16,-0.16,-0.55,0.61,-0.61,-1.16,0.55
48071,48071,"Chambers County, Texas",Texas,TX,Chambers,"Chambers County, TX",0.21,0.21,0.19,1.54,-1.20,0.03,-0.05
48073,48073,"Cherokee County, Texas",Texas,TX,Cherokee,"Cherokee County, TX",-1.09,-1.09,-1.01,-0.31,-0.67,-1.22,-0.93
48075,48075,"Childress County, Texas",Texas,TX,Childress,"Childress County, TX",-0.78,-0.78,-0.68,0.19,0.09,-1.68,-0.85
48077,48077,"Clay County, Texas",Texas,TX,Clay,"Clay County, TX",0.80,0.80,0.55,1.14,-0.22,0.23,0.89
48079,48079,"Cochran County, Texas",Texas,TX,Cochran,"Cochran County, TX",-0.34,-0.34,-0.55,-0.46,0.02,-0.78,0.20
48081,48081,"Coke County, Texas",Texas,TX,Coke,"Coke County, TX",0.05,0.05,-0.53,0.00,0.13,-1.25,1.16
48083,48083,"Coleman County, Texas",Texas,TX,Coleman,"Coleman County, TX",-0.18,-0.18,-0.39,-0.61,0.45,-0.71,0.34
48085,48085,"Collin County, Texas",Texas,TX,Collin,"Collin County, TX",0.33,0.33,0.11,1.38,-1.33,0.15,0.47
48087,48087,"Collingsworth County, Texas",Texas,TX,Collingsworth,"Collingsworth County, TX",0.67,0.67,0.29,-0.13,1.20,-0.45,1.21
48089,48089,"Colorado County, Texas",Texas,TX,Colorado,"Colorado County, TX",0.11,0.11,0.01,0.59,-0.03,-0.55,0.16
48091,48091,"Comal County, Texas",Texas,TX,Comal,"Comal County, TX",0.01,0.01,0.03,0.64,-0.89,0.25,-0.14
48093,48093,"Comanche County, Texas",Texas,TX,Comanche,"Comanche County, TX",-0.27,-0.27,-0.44,-0.55,0.17,-0.61,0.21
48095,48095,"Concho County, Texas",Texas,TX,Concho,"Concho County, TX",-0.79,-0.79,-1.40,-1.50,0.27,-1.81,0.84
48097,48097,"Cooke County, Texas",Texas,TX,Cooke,"Cooke County, TX",-0.04,-0.04,-0.17,0.50,-0.69,-0.22,0.15
48099,48099,"Coryell County, Texas",Texas,TX,Coryell,"Coryell County, TX",-0.72,-0.72,-1.22,0.42,-1.24,-1.78,0.38
48101,48101,"Cottle County, Texas",Texas,TX,Cottle,"Cottle County, TX",,,,,1.60,-0.85,0.22
48103,48103,"Crane County, Texas",Texas,TX,Crane,"Crane County, TX",-0.55,-0.55,-0.99,-0.25,-1.04,-0.88,0.49
48105,48105,"Crockett County, Texas",Texas,TX,Crockett,"Crockett County, TX",-0.64,-0.64,-1.01,-0.51,-0.53,-1.17,0.33
48107,48107,"Crosby County, Texas",Texas,TX,Crosby,"Crosby County, TX",-0.74,-0.74,-1.28,-1.20,0.13,-1.70,0.70
48109,48109,"Culberson County, Texas",Texas,TX,Culberson,"Culberson County, TX",-0.46,-0.46,-1.07,-0.77,-0.32,-1.24,0.97
48111,48111,"Dallam County, Texas",Texas,TX,Dallam,"Dallam County, TX",-0.76,-0.76,-0.43,0.49,0.52,-1.84,-1.36
48113,48113,"Dallas County, Texas",Texas,TX,Dallas,"Dallas County, TX",-1.12,-1.12,-0.98,-0.49,-0.94,-0.75,-1.02
48115,48115,"Dawson County, Texas",Texas,TX,Dawson,"Dawson County, TX",-0.94,-0.94,-1.09,-0.46,-0.61,-1.31,-0.33
48117,48117,"Deaf Smith County, Texas",Texas,TX,Deaf Smith,"Deaf Smith County, TX",-0.70,-0.70,-0.95,0.25,-0.87,-1.42,-0.08
48119,48119,"Delta County, Texas",Texas,TX,Delta,"Delta County, TX",-0.01,-0.01,-0.48,-0.21,0.00,-0.84,0.91
48121,48121,"Denton County, Texas",Texas,TX,Denton,"Denton County, TX",0.02,0.02,-0.25,1.06,-1.34,-0.29,0.38
48123,48123,"DeWitt County, Texas",Texas,TX,DeWitt,"DeWitt County, TX",-1.26,-1.26,-0.90,-0.51,-0.26,-1.18,-1.58
48125,48125,"Dickens County, Texas",Texas,TX,Dickens,"Dickens County, TX",0.72,0.72,0.59,-0.08,1.91,-0.54,0.75
48127,48127,"Dimmit County, Texas",Texas,TX,Dimmit,"Dimmit County, TX",-2.01,-2.01,-2.33,-2.07,-0.90,-2.11,-0.53
48129,48129,"Donley County, Texas",Texas,TX,Donley,"Donley County, TX",-0.56,-0.56,-0.58,-0.27,0.16,-1.13,-0.36
48131,48131,"Duval County, Texas",Texas,TX,Duval,"Duval County, TX",-2.19,-2.19,-1.69,-0.86,-1.17,-1.65,-2.45
48133,48133,"Eastland County, Texas",Texas,TX,Eastland,"Eastland County, TX",-0.05,-0.05,-0.25,0.36,0.21,-1.06,0.26
48135,48135,"Ector County, Texas",Texas,TX,Ector,"Ector County, TX",-2.22,-2.22,-1.46,-0.10,-1.31,-1.74,-3.11
48137,48137,"Edwards County, Texas",Texas,TX,Edwards,"Edwards County, TX",,,,,1.36,-1.26,0.65
48139,48139,"Ellis County, Texas",Texas,TX,Ellis,"Ellis County, TX",0.03,0.03,-0.31,0.60,-1.03,-0.27,0.60
48141,48141,"El Paso County, Texas",Texas,TX,El Paso,"El Paso County, TX",-1.28,-1.28,-1.41,-0.35,-1.52,-1.21,-0.61
48143,48143,"Erath County, Texas",Texas,TX,Erath,"Erath County, TX",-0.15,-0.15,-0.53,0.59,-0.64,-1.08,0.55
48145,48145,"Falls County, Texas",Texas,TX,Falls,"Falls County, TX",-0.81,-0.81,-1.26,-0.87,-0.25,-1.61,0.40
48147,48147,"Fannin County, Texas",Texas,TX,Fannin,"Fannin County, TX",-0.04,-0.04,-0.33,0.51,-0.22,-0.98,0.43
48149,48149,"Fayette County, Texas",Texas,TX,Fayette,"Fayette County, TX",0.59,0.59,0.52,0.75,0.48,-0.12,0.41
48151,48151,"Fisher County, Texas",Texas,TX,Fisher,"Fisher County, TX",0.17,0.17,0.25,1.04,0.07,-0.54,-0.24
48153,48153,"Floyd County, Texas",Texas,TX,Floyd,"Floyd County, TX",-0.04,-0.04,0.22,1.02,0.40,-0.89,-0.76
48155,48155,"Foard County, Texas",Texas,TX,Foard,"Foard County, TX",,,,,3.74,-1.37,0.61
48157,48157,"Fort Bend County, Texas",Texas,TX,Fort Bend,"Fort Bend County, TX",0.01,0.01,-0.05,1.28,-1.39,-0.03,-0.08
48159,48159,"Franklin County, Texas",Texas,TX,Franklin,"Franklin County, TX",-0.25,-0.25,-0.54,-0.48,-0.52,-0.24,0.46
48161,48161,"Freestone County, Texas",Texas,TX,Freestone,"Freestone County, TX",-0.02,-0.02,-0.22,0.46,-0.33,-0.61,0.29
48163,48163,"Frio County, Texas",Texas,TX,Frio,"Frio County, TX",-1.21,-1.21,-1.81,-0.43,-1.20,-2.24,0.34
48165,48165,"Gaines County, Texas",Texas,TX,Gaines,"Gaines County, TX",-0.04,-0.04,-0.54,1.32,-1.18,-1.24,0.75
48167,48167,"Galveston County, Texas",Texas,TX,Galveston,"Galveston County, TX",-0.52,-0.52,-0.69,0.14,-1.04,-0.63,-0.08
48169,48169,"Garza County, Texas",Texas,TX,Garza,"Garza County, TX",0.26,0.26,-0.22,0.35,-0.23,-0.60,1.05
48171,48171,"Gillespie County, Texas",Texas,TX,Gillespie,"Gillespie County, TX",0.51,0.51,0.22,-0.10,0.11,0.38,0.94
48173,48173,"Glasscock County, Texas",Texas,TX,Glasscock,"Glasscock County, TX",,,,,-0.04,0.45,1.13
48175,48175,"Goliad County, Texas",Texas,TX,Goliad,"Goliad County, TX",-0.45,-0.45,-0.85,-0.28,0.02,-1.55,0.48
48177,48177,"Gonzales County, Texas",Texas,TX,Gonzales,"Gonzales County, TX",-1.15,-1.15,-0.62,0.29,-0.37,-1.22,-1.97
48179,48179,"Gray County, Texas",Texas,TX,Gray,"Gray County, TX",-0.97,-0.97,-0.44,0.32,-0.39,-0.88,-1.82
48181,48181,"Grayson County, Texas",Texas,TX,Grayson,"Grayson County, TX",-0.59,-0.59,-0.75,-0.18,-0.78,-0.69,-0.09
48183,48183,"Gregg County, Texas",Texas,TX,Gregg,"Gregg County, TX",-1.15,-1.15,-0.93,-0.75,-0.55,-0.77,-1.16
48185,48185,"Grimes County, Texas",Texas,TX,Grimes,"Grimes County, TX",-1.24,-1.24,-1.21,-0.58,-0.79,-1.27,-0.88
48187,48187,"Guadalupe County, Texas",Texas,TX,Guadalupe,"Guadalupe County, TX",-0.17,-0.17,-0.44,0.67,-1.29,-0.37,0.29
48189,48189,"Hale County, Texas",Texas,TX,Hale,"Hale County, TX",-0.62,-0.62,-0.98,-0.02,-0.62,-1.47,0.25
48191,48191,"Hall County, Texas",Texas,TX,Hall,"Hall County, TX",,,,,0.66,-1.27,0.28
48193,48193,"Hamilton County, Texas",Texas,TX,Hamilton,"Hamilton County, TX",0.17,0.17,0.04,0.14,0.59,-0.64,0.31
48195,48195,"Hansford County, Texas",Texas,TX,Hansford,"Hansford County, TX",,,,,-0.16,0.01,-0.43
48197,48197,"Hardeman County, Texas",Texas,TX,Hardeman,"Hardeman County, TX",0.86,0.86,0.50,0.92,0.22,-0.08,1.18
48199,48199,"Hardin County, Texas",Texas,TX,Hardin,"Hardin County, TX",-0.03,-0.03,-0.36,0.93,-1.07,-0.64,0.47
48201,48201,"Harris County, Texas",Texas,TX,Harris,"Harris County, TX",-1.64,-1.64,-1.01,-0.23,-1.30,-0.72,-2.42
48203,48203,"Harrison County, Texas",Texas,TX,Harrison,"Harrison County, TX",-0.64,-0.64,-0.62,-0.12,-0.79,-0.49,-0.51
48205,48205,"Hartley County, Texas",Texas,TX,Hartley,"Hartley County, TX",-0.25,-0.25,-0.35,1.89,-1.44,-1.14,-0.28
48207,48207,"Haskell County, Texas",Texas,TX,Haskell,"Haskell County, TX",-0.53,-0.53,-0.94,-1.36,0.15,-0.89,0.60
48209,48209,"Hays County, Texas",Texas,TX,Hays,"Hays County, TX",-0.32,-0.32,-0.49,0.77,-1.16,-0.69,-0.02
48211,48211,"Hemphill County, Texas",Texas,TX,Hemphill,"Hemphill County, TX",0.05,0.05,0.24,-0.02,0.31,0.15,-0.34
48213,48213,"Henderson County, Texas",Texas,TX,Henderson,"Henderson County, TX",-0.79,-0.79,-0.85,0.09,-0.93,-1.02,-0.47
48215,48215,"Hidalgo County, Texas",Texas,TX,Hidalgo,"Hidalgo County, TX",-1.13,-1.13,-1.39,0.18,-1.57,-1.59,-0.34
48217,48217,"Hill County, Texas",Texas,TX,Hill,"Hill County, TX",-0.30,-0.30,-0.52,0.12,-0.32,-0.92,0.18
48219,48219,"Hockley County, Texas",Texas,TX,Hockley,"Hockley County, TX",-0.71,-0.71,-0.59,0.68,-0.84,-1.09,-0.89
48221,48221,"Hood County, Texas",Texas,TX,Hood,"Hood County, TX",0.28,0.28,0.05,0.90,-0.86,0.03,0.52
48223,48223,"Hopkins County, Texas",Texas,TX,Hopkins,"Hopkins County, TX",0.10,0.10,-0.18,0.82,-0.65,-0.56,0.50
48225,48225,"Houston County, Texas",Texas,TX,Houston,"Houston County, TX",-0.49,-0.49,-0.85,-0.50,-0.10,-1.26,0.42
48227,48227,"Howard County, Texas",Texas,TX,Howard,"Howard County, TX",-1.72,-1.72,-1.46,-0.46,-1.00,-1.69,-1.72
48229,48229,"Hudspeth County, Texas",Texas,TX,Hudspeth,"Hudspeth County, TX",-0.62,-0.62,-1.29,-0.77,-0.38,-1.63,0.96
48231,48231,"Hunt County, Texas",Texas,TX,Hunt,"Hunt County, TX",-0.83,-0.83,-0.70,0.06,-0.76,-0.83,-0.88
48233,48233,"Hutchinson County, Texas",Texas,TX,Hutchinson,"Hutchinson County, TX",-1.59,-1.59,-0.92,-0.65,-0.66,-0.74,-2.39
48235,48235,"Irion County, Texas",Texas,TX,Irion,"Irion County, TX",0.80,0.80,0.57,1.14,0.34,-0.23,0.84
48237,48237,"Jack County, Texas",Texas,TX,Jack,"Jack County, TX",0.14,0.14,0.06,1.07,0.18,-1.06,0.05
48239,48239,"Jackson County, Texas",Texas,TX,Jackson,"Jackson County, TX",-0.14,-0.14,-0.52,0.39,-0.41,-1.08,0.55
48241,48241,"Jasper County, Texas",Texas,TX,Jasper,"Jasper County, TX",-1.01,-1.01,-1.09,-0.64,-0.58,-1.16,-0.48
48243,48243,"Jeff Davis County, Texas",Texas,TX,Jeff Davis,"Jeff Davis County, TX",0.56,0.56,0.56,-0.07,1.00,0.22,0.37
48245,48245,"Jefferson County, Texas",Texas,TX,Jefferson,"Jefferson County, TX",-1.74,-1.74,-1.16,-0.94,-0.90,-0.74,-2.28
48247,48247,"Jim Hogg County, Texas",Texas,TX,Jim Hogg,"Jim Hogg County, TX",-1.28,-1.28,-2.06,-1.97,-1.17,-1.41,0.91
48249,48249,"Jim Wells County, Texas",Texas,TX,Jim Wells,"Jim Wells County, TX",-1.72,-1.72,-1.37,-0.32,-1.17,-1.47,-1.91
48251,48251,"Johnson County, Texas",Texas,TX,Johnson,"Johnson County, TX",-0.27,-0.27,-0.55,0.55,-1.11,-0.65,0.27
48253,48253,"Jones County, Texas",Texas,TX,Jones,"Jones County, TX",-0.96,-0.96,-1.19,-0.45,-0.60,-1.53,-0.20
